sessionid,source,medium,campaign,session_start_time,session_end_time,userid,log_in_status,session_with_order,memberid,member_tier,eventaction,tstamp,pagetype,page_order,page_order_desc,page_view_in_minutes,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
76C3F468FD34B240FE634C4EB8E69F76.twpfa121n,m.facebook.com,referral,NULL,2/7/20 23:07,15:00.0,113a4b2e-be16-4d50-b6e9-79946064ba06,N,N,anonymous,anonymous,Pageview,10:00.0,Other,11,16,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
76C3F468FD34B240FE634C4EB8E69F76.twpfa121n,m.facebook.com,referral,NULL,2/7/20 23:07,15:00.0,113a4b2e-be16-4d50-b6e9-79946064ba06,N,N,anonymous,anonymous,Pageview,10:00.0,Product,13,18,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
76C3F468FD34B240FE634C4EB8E69F76.twpfa121n,m.facebook.com,referral,NULL,2/7/20 23:07,15:00.0,113a4b2e-be16-4d50-b6e9-79946064ba06,N,N,anonymous,anonymous,Pageview,11:00.0,Other,16,14,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
76C3F468FD34B240FE634C4EB8E69F76.twpfa121n,m.facebook.com,referral,NULL,2/7/20 23:07,15:00.0,113a4b2e-be16-4d50-b6e9-79946064ba06,N,N,anonymous,anonymous,Pageview,11:00.0,Product,15,13,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
76C3F468FD34B240FE634C4EB8E69F76.twpfa121n,m.facebook.com,referral,NULL,2/7/20 23:07,15:00.0,113a4b2e-be16-4d50-b6e9-79946064ba06,N,N,anonymous,anonymous,Pageview,11:00.0,Product,14,12,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
76C3F468FD34B240FE634C4EB8E69F76.twpfa121n,m.facebook.com,referral,NULL,2/7/20 23:07,15:00.0,113a4b2e-be16-4d50-b6e9-79946064ba06,N,N,anonymous,anonymous,Pageview,12:00.0,Other,17,9,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
76C3F468FD34B240FE634C4EB8E69F76.twpfa121n,m.facebook.com,referral,NULL,2/7/20 23:07,15:00.0,113a4b2e-be16-4d50-b6e9-79946064ba06,N,N,anonymous,anonymous,Pageview,12:00.0,Other,18,10,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
76C3F468FD34B240FE634C4EB8E69F76.twpfa121n,m.facebook.com,referral,NULL,2/7/20 23:07,15:00.0,113a4b2e-be16-4d50-b6e9-79946064ba06,N,N,anonymous,anonymous,Pageview,12:00.0,Other,19,11,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
76C3F468FD34B240FE634C4EB8E69F76.twpfa121n,m.facebook.com,referral,NULL,2/7/20 23:07,15:00.0,113a4b2e-be16-4d50-b6e9-79946064ba06,N,N,anonymous,anonymous,Pageview,13:00.0,Other,20,7,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
76C3F468FD34B240FE634C4EB8E69F76.twpfa121n,m.facebook.com,referral,NULL,2/7/20 23:07,15:00.0,113a4b2e-be16-4d50-b6e9-79946064ba06,N,N,anonymous,anonymous,Pageview,13:00.0,Product,21,8,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
76C3F468FD34B240FE634C4EB8E69F76.twpfa121n,m.facebook.com,referral,NULL,2/7/20 23:07,15:00.0,113a4b2e-be16-4d50-b6e9-79946064ba06,N,N,anonymous,anonymous,Pageview,14:00.0,Other,22,5,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
76C3F468FD34B240FE634C4EB8E69F76.twpfa121n,m.facebook.com,referral,NULL,2/7/20 23:07,15:00.0,113a4b2e-be16-4d50-b6e9-79946064ba06,N,N,anonymous,anonymous,Pageview,14:00.0,Category,23,6,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
76C3F468FD34B240FE634C4EB8E69F76.twpfa121n,m.facebook.com,referral,NULL,2/7/20 23:07,15:00.0,113a4b2e-be16-4d50-b6e9-79946064ba06,N,N,anonymous,anonymous,Pageview,14:00.0,Homepage,24,4,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
76C3F468FD34B240FE634C4EB8E69F76.twpfa121n,m.facebook.com,referral,NULL,2/7/20 23:07,15:00.0,113a4b2e-be16-4d50-b6e9-79946064ba06,N,N,anonymous,anonymous,Pageview,15:00.0,Homepage,26,3,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
76C3F468FD34B240FE634C4EB8E69F76.twpfa121n,m.facebook.com,referral,NULL,2/7/20 23:07,15:00.0,113a4b2e-be16-4d50-b6e9-79946064ba06,N,N,anonymous,anonymous,Pageview,15:00.0,Product,25,2,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
76C3F468FD34B240FE634C4EB8E69F76.twpfa121n,m.facebook.com,referral,NULL,2/7/20 23:07,15:00.0,113a4b2e-be16-4d50-b6e9-79946064ba06,N,N,anonymous,anonymous,Pageview,15:00.0,Product,27,1,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
7D02DF9D6924CA271E33165DF42DDC49.twpfa40n,google,cpc,å“ç‰Œå­—,2/7/20 23:07,22:00.0,963d998e-8721-48ec-b641-16a6e784a632,Y,N,2.70204E+12,Member,Pageview,07:00.0,Category,1,36,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N
7D02DF9D6924CA271E33165DF42DDC49.twpfa40n,google,cpc,å“ç‰Œå­—,2/7/20 23:07,22:00.0,963d998e-8721-48ec-b641-16a6e784a632,Y,N,2.70204E+12,Member,Pageview,07:00.0,Homepage,2,35,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N
7D02DF9D6924CA271E33165DF42DDC49.twpfa40n,google,cpc,å“ç‰Œå­—,2/7/20 23:07,22:00.0,963d998e-8721-48ec-b641-16a6e784a632,Y,N,2.70204E+12,Member,Pageview,08:00.0,Category,3,34,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N
7D02DF9D6924CA271E33165DF42DDC49.twpfa40n,google,cpc,å“ç‰Œå­—,2/7/20 23:07,22:00.0,963d998e-8721-48ec-b641-16a6e784a632,Y,N,2.70204E+12,Member,Pageview,08:00.0,Category,4,33,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N
7D02DF9D6924CA271E33165DF42DDC49.twpfa40n,google,cpc,å“ç‰Œå­—,2/7/20 23:07,22:00.0,963d998e-8721-48ec-b641-16a6e784a632,Y,N,2.70204E+12,Member,Pageview,09:00.0,Product,5,32,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N
7D02DF9D6924CA271E33165DF42DDC49.twpfa40n,google,cpc,å“ç‰Œå­—,2/7/20 23:07,22:00.0,963d998e-8721-48ec-b641-16a6e784a632,Y,N,2.70204E+12,Member,Pageview,10:00.0,Category,6,31,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N
7D02DF9D6924CA271E33165DF42DDC49.twpfa40n,google,cpc,å“ç‰Œå­—,2/7/20 23:07,22:00.0,963d998e-8721-48ec-b641-16a6e784a632,Y,N,2.70204E+12,Member,Pageview,10:00.0,Category,7,30,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N
7D02DF9D6924CA271E33165DF42DDC49.twpfa40n,google,cpc,å“ç‰Œå­—,2/7/20 23:07,22:00.0,963d998e-8721-48ec-b641-16a6e784a632,Y,N,2.70204E+12,Member,Pageview,11:00.0,Cart,8,27,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N
7D02DF9D6924CA271E33165DF42DDC49.twpfa40n,google,cpc,å“ç‰Œå­—,2/7/20 23:07,22:00.0,963d998e-8721-48ec-b641-16a6e784a632,Y,N,2.70204E+12,Member,Pageview,11:00.0,Cart,9,28,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N
7D02DF9D6924CA271E33165DF42DDC49.twpfa40n,google,cpc,å“ç‰Œå­—,2/7/20 23:07,22:00.0,963d998e-8721-48ec-b641-16a6e784a632,Y,N,2.70204E+12,Member,Pageview,11:00.0,Category,10,29,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N
7D02DF9D6924CA271E33165DF42DDC49.twpfa40n,google,cpc,å“ç‰Œå­—,2/7/20 23:07,22:00.0,963d998e-8721-48ec-b641-16a6e784a632,Y,N,2.70204E+12,Member,Pageview,11:00.0,Cart,11,26,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N
7D02DF9D6924CA271E33165DF42DDC49.twpfa40n,google,cpc,å“ç‰Œå­—,2/7/20 23:07,22:00.0,963d998e-8721-48ec-b641-16a6e784a632,Y,N,2.70204E+12,Member,Pageview,12:00.0,Other,12,25,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N
7D02DF9D6924CA271E33165DF42DDC49.twpfa40n,google,cpc,å“ç‰Œå­—,2/7/20 23:07,22:00.0,963d998e-8721-48ec-b641-16a6e784a632,Y,N,2.70204E+12,Member,Pageview,12:00.0,Cart,13,24,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N
7D02DF9D6924CA271E33165DF42DDC49.twpfa40n,google,cpc,å“ç‰Œå­—,2/7/20 23:07,22:00.0,963d998e-8721-48ec-b641-16a6e784a632,Y,N,2.70204E+12,Member,Pageview,13:00.0,Other,14,22,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N
7D02DF9D6924CA271E33165DF42DDC49.twpfa40n,google,cpc,å“ç‰Œå­—,2/7/20 23:07,22:00.0,963d998e-8721-48ec-b641-16a6e784a632,Y,N,2.70204E+12,Member,Pageview,13:00.0,Category,15,23,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N
